file_name,function_name,mean_cycles,std_cycles,num_samples
cbench-bzip2,default_bzfree,11065.932692307691,47855.77761758527,104
cbench-bzip2,BZ2_bzDecompressEnd,17348.73076923077,2222.1628319238243,52
cbench-bzip2,BZ2_bzReadClose,11577.192307692309,1581.9551943093752,52
cbench-bzip2,applySavedFileAttrToOutputFile,22810.94230769231,2726.489644381592,52
cbench-bzip2,uncompressStream,4300107.384615385,48819.455030717305,52
cbench-bzip2,applySavedTimeInfoToOutputFile,15770.038461538461,2040.9233777351421,52
cbench-bzip2,uncompress,532225.75,60256.112993889285,52
cbench-bzip2,main1,78911.57692307692,10979.357644602185,52
cbench-bzip2,main,810282,None,1
cbench-consumer-tiff2dither,_TIFFgetMode,10147.355876865671,11684.822463618506,2144
cbench-consumer-tiff2dither,_TIFFmalloc,6974.041618828932,3582.2594047877947,13936
cbench-consumer-tiff2dither,_TIFFmemset,14352.313666044776,23387.13099074648,4288
cbench-consumer-tiff2dither,_TIFFSetDefaultCompressionState,5659.894989339019,1368.7494079569146,3752
cbench-consumer-tiff2dither,_tiffReadProc,11456.779850746268,8418.582812089344,4824
cbench-consumer-tiff2dither,_tiffWriteProc,17392.74684765826,6586.394746734942,15544
cbench-consumer-tiff2dither,TIFFInitOrder,5612.827425373134,1324.9427925122477,1072
cbench-consumer-tiff2dither,_TIFFMergeFieldInfo,423112.9197761194,715123.5997204172,2144
cbench-consumer-tiff2dither,_TIFFSetupFieldInfo,12806.99315920398,3136.2200276062663,1608
cbench-consumer-tiff2dither,_TIFFFindFieldInfo,5415.3767394231845,1113.9684507401691,71288
cbench-consumer-tiff2dither,OkToChangeTag,10643.964792970632,1517.6866288019705,16616
cbench-consumer-tiff2dither,TIFFFindCODEC,5390.682835820896,1029.1929116668682,2680
cbench-consumer-tiff2dither,TIFFInitDumpMode,5414.11815920398,872.3451014783507,1608
cbench-consumer-tiff2dither,TIFFSetCompressionScheme,21869.22276119403,2377.504860501119,2680
cbench-consumer-tiff2dither,_TIFFFieldWithTag,10666.540150276018,1551.8525639775391,39128
cbench-consumer-tiff2dither,_TIFFVSetField,17934.67013721714,3890.3558197360567,16616
cbench-consumer-tiff2dither,TIFFVSetField,15962.102792489168,1908.6637433056026,16616
cbench-consumer-tiff2dither,TIFFSetField,10758.400397207512,1485.9209089474273,16616
cbench-consumer-tiff2dither,TIFFDefaultDirectory,22017.144278606964,2548.166848993507,1608
cbench-consumer-tiff2dither,TIFFClientOpen,61391.38526119403,16366.516216480537,1072
cbench-consumer-tiff2dither,TIFFFdOpen,23488.680037313432,13533.388144431401,1072
cbench-consumer-tiff2dither,TIFFOpen,1440804.2388059702,10133510.68582991,1072
cbench-consumer-tiff2dither,_tiffMapProc,5502.617537313433,853.8267553873164,536
cbench-consumer-tiff2dither,_TIFFvoid,5359.944029850746,902.6290082702185,3216
cbench-consumer-tiff2dither,_tiffSeekProc,6654.805461329715,968.2336926052128,17688
cbench-consumer-tiff2dither,CheckMalloc,10734.181436567163,1905.9576544853164,2144
cbench-consumer-tiff2dither,TIFFFreeDirectory,15096.399253731342,9649.591341186837,2144
cbench-consumer-tiff2dither,CheckDirCount,5365.7069029850745,1052.8401453171748,10720
cbench-consumer-tiff2dither,TIFFFetchNormalTag,23549.027985074626,4362.780567439054,5896
cbench-consumer-tiff2dither,TIFFReassignTagToIgnore,5427.503464818763,804.7099399284735,7504
cbench-consumer-tiff2dither,_TIFFrealloc,6016.442164179104,872.5433317650442,536
cbench-consumer-tiff2dither,tagCompare,5358.320349322466,954.2912806934986,162944
cbench-consumer-tiff2dither,TIFFPredictorInit,11571.675373134329,2153.1854209605926,536
cbench-consumer-tiff2dither,TIFFInitLZW,16625.27985074627,2183.9168354053872,536
cbench-consumer-tiff2dither,PredictorVSetField,10674.869817578772,1607.4089523737096,4824
cbench-consumer-tiff2dither,TIFFNumberOfStrips,5587.915111940299,1167.8669421076877,1072
cbench-consumer-tiff2dither,TIFFFetchLongArray,5379.058768656716,767.8694239204648,1072
cbench-consumer-tiff2dither,TIFFFetchStripThing,21654.138992537315,2263.0385505178406,1072
cbench-consumer-tiff2dither,TIFFFetchData,16278.85447761194,1731.8370411193446,1608
cbench-consumer-tiff2dither,cvtRational,5391.109141791045,1194.9764028589598,1072
cbench-consumer-tiff2dither,TIFFFetchRational,16228.615671641792,2333.331908294226,1072
cbench-consumer-tiff2dither,TIFFFetchString,10770.235074626866,1261.0567311648074,536
cbench-consumer-tiff2dither,_TIFFmemcpy,5363.446751605895,1042.716133737143,169376
cbench-consumer-tiff2dither,_TIFFsetByteArray,16297.51368159204,2564.531011041887,1608
cbench-consumer-tiff2dither,_TIFFsetString,10960.866604477613,1854.314944166985,1072
cbench-consumer-tiff2dither,_TIFFfree,6615.472230195178,5423.235792450234,13936
cbench-consumer-tiff2dither,TIFFTileRowSize,5415.285447761194,919.6155748273145,1072
cbench-consumer-tiff2dither,TIFFVTileSize,10904.574626865671,1857.9632242588316,1072
cbench-consumer-tiff2dither,TIFFTileSize,10776.805970149253,1345.6057930088873,1072
cbench-consumer-tiff2dither,TIFFScanlineSize,5415.967393949225,980.8950793161168,12329
cbench-consumer-tiff2dither,TIFFReadDirectory,143265.76679104476,138424.28917621344,1072
cbench-consumer-tiff2dither,_TIFFVGetField,5509.115827114428,939.7112901445455,12864
cbench-consumer-tiff2dither,PredictorVGetField,10805.91592039801,1508.9975910229025,8040
cbench-consumer-tiff2dither,TIFFVGetField,15167.119660319095,2662.6000563582847,15544
cbench-consumer-tiff2dither,TIFFGetField,10736.518571913162,1354.8856101281517,11792
cbench-consumer-tiff2dither,TIFFInitPackBits,5532.764925373134,1215.0428448125144,536
cbench-consumer-tiff2dither,_TIFFsetShortArray,10898.264925373134,2531.7232712535397,536
cbench-consumer-tiff2dither,setExtraSamples,11010.617537313432,1222.4552699766716,536
cbench-consumer-tiff2dither,TIFFGetVersion,5453.6529850746265,889.4980664378536,536
cbench-consumer-tiff2dither,_TIFFDefaultStripSize,5564.358208955224,1089.2389036402967,536
cbench-consumer-tiff2dither,TIFFDefaultStripSize,11143.638059701492,2846.104433817145,536
cbench-consumer-tiff2dither,TIFFVGetFieldDefaulted,10890.857675906183,4021.5040140214255,3752
cbench-consumer-tiff2dither,TIFFGetFieldDefaulted,10977.99040511727,1459.3052443642127,3752
cbench-consumer-tiff2dither,TIFFIsTiled,5389.9682835820895,718.5150112712296,536
cbench-consumer-tiff2dither,makebwmap,15463.173507462687,1255.2418055496867,536
cbench-consumer-tiff2dither,setupMap,24648.25932835821,2702.7763174822153,536
cbench-consumer-tiff2dither,buildMap,10965.451492537313,1060.6234057654872,536
cbench-consumer-tiff2dither,pickTileContigCase,11101.074626865671,2048.6554482934143,536
cbench-consumer-tiff2dither,TIFFRGBAImageBegin,65828.04477611941,5263.548387532682,536
cbench-consumer-tiff2dither,TIFFVStripSize,10933.388059701492,1749.6256503880913,1072
cbench-consumer-tiff2dither,TIFFStripSize,10843.634328358208,1176.600419177278,536
cbench-consumer-tiff2dither,setorientation,5799.0932835820895,899.065002729155,536
cbench-consumer-tiff2dither,TIFFComputeStrip,5478.8414179104475,813.2544284901991,536
cbench-consumer-tiff2dither,TIFFCheckRead,5491.134328358209,852.3787214178351,536
cbench-consumer-tiff2dither,TIFFReadBufferSetup,11776.669776119403,1235.7430535862538,536
cbench-consumer-tiff2dither,TIFFReadRawStrip1,18411.001865671642,4113.8326453128075,536
cbench-consumer-tiff2dither,LZWSetupDecode,19157.83395522388,1829.0970645220057,536
cbench-consumer-tiff2dither,PredictorSetup,5692.837686567164,765.5546164718537,536
cbench-consumer-tiff2dither,PredictorSetupDecode,17723.513059701494,2419.826898848319,536
cbench-consumer-tiff2dither,LZWPreDecode,12510.820895522387,1313.9946477123742,536
cbench-consumer-tiff2dither,TIFFStartStrip,17248.376865671642,2294.058475194853,536
cbench-consumer-tiff2dither,TIFFFillStrip,23044.162313432837,3131.0042713859207,536
cbench-consumer-tiff2dither,LZWDecode,1312596.052238806,79550.13060036786,536
cbench-consumer-tiff2dither,_TIFFNoPostDecode,5946.309701492537,1065.2859881815707,536
cbench-consumer-tiff2dither,TIFFReadEncodedStrip,36735.30597014925,4453.9579117947505,536
cbench-consumer-tiff2dither,putgreytile,226004.14179104476,24912.467054818717,536
cbench-consumer-tiff2dither,gtStripContig,58527.5802238806,4985.216016382911,536
cbench-consumer-tiff2dither,TIFFRGBAImageGet,11208.860074626866,1996.247890936027,536
cbench-consumer-tiff2dither,TIFFRGBAImageEnd,11170.59328358209,1825.8650999579693,536
cbench-consumer-tiff2dither,TIFFReadRGBAImage,23037.455223880595,2760.8519276150346,536
cbench-consumer-tiff2dither,TIFFSetupStrips,32561.42723880597,3518.6380577734617,536
cbench-consumer-tiff2dither,TIFFWriteCheck,21840.45895522388,2535.3795303264083,536
cbench-consumer-tiff2dither,TIFFWriteBufferSetup,11295.018656716418,1366.6952718168072,536
cbench-consumer-tiff2dither,_TIFFtrue,5295.944619010212,946.3072490895224,10184
cbench-consumer-tiff2dither,PackBitsPreEncode,10809.8467039801,1508.1365051887394,9648
cbench-consumer-tiff2dither,PackBitsEncode,16037.990250071756,1431.254962969911,111488
cbench-consumer-tiff2dither,PackBitsEncodeChunk,68194.88132255389,11124.846116150313,9648
cbench-consumer-tiff2dither,TIFFAppendToStrip,17177.748963515754,1858.267541900515,9648
cbench-consumer-tiff2dither,TIFFWriteEncodedStrip,28192.97014925373,4562.615012421139,9648
cbench-consumer-tiff2dither,cvt_whole_image,1813921.4347014925,105293.23644378562,536
cbench-consumer-tiff2dither,tiffcvt,129882.09141791044,8747.897582455025,536
cbench-consumer-tiff2dither,TIFFLinkDirectory,21514.565298507463,1360.582048149551,536
cbench-consumer-tiff2dither,TIFFSetupShortLong,5392.881218905472,856.1570242810423,1608
cbench-consumer-tiff2dither,TIFFWriteData,16183.511815920398,1657.4181692408538,3216
cbench-consumer-tiff2dither,TIFFWriteShortArray,8183.414179104478,2817.861780517837,1072
cbench-consumer-tiff2dither,TIFFWritePerSampleShorts,16593.875,2141.568969182724,536
cbench-consumer-tiff2dither,TIFFWriteNormalTag,12155.836287313432,2787.2098507811547,4288
cbench-consumer-tiff2dither,TIFFWriteLongArray,10624.018656716418,1054.1755823304582,1072
cbench-consumer-tiff2dither,TIFFWriteRationalArray,21764.47014925373,2230.1221742930065,1072
cbench-consumer-tiff2dither,TIFFWriteByteArray,10831.30223880597,990.5074702736348,536
cbench-consumer-tiff2dither,TIFFWriteDirectory,171571.28917910447,4636.352805267383,536
cbench-consumer-tiff2dither,LZWCleanup,16294.869402985074,1575.3817640618759,536
cbench-consumer-tiff2dither,_tiffCloseProc,51437.90018656717,41899.75208928038,1072
cbench-consumer-tiff2dither,TIFFClose,43409.69496268657,2129.854860468183,1072
cbench-consumer-tiff2dither,TIFFFlushData,5557.223880597015,1495.4088461265403,536
cbench-consumer-tiff2dither,TIFFFlush,10916.625,1033.2008224377203,536
cbench-consumer-tiff2dither,main1,44763.21828358209,3856.452281193562,536
cbench-consumer-tiff2dither,main,3684314,None,1
